CUST_KEY,JOBPARTCHARGE,JOBLABOURCHARGE,MODEL_NEW,YEAR,AVG_MILE
38326-5QKZW0S51SL665164,158.3675,23.2,X5,2012,11144.875
38328-5QKVE43588L022721,63.215999999999994,113.59,X5,2008,12938.734848484848
38328-WEPKV9S52SE620890,456.5,824.4666666666666,335,2012,13721.857142857143
38330-5QKVE83528L164263,233.07,139.2,X5,2008,16566.1
38334-5QKKT0S54G0S75967,41.31263157894737,63.876315789473686,X5,2016,7936.5
38335-WEP8E3G59GNQ04528,24.65,23.6625,328,2016,8633.791666666666
38336-WEP3E3S51DV543437,38.0,63.11666666666667,328,2013,11801.4
38339-WEP6D6S58GG388036,116.84161290322581,61.0516129032258,650,2016,16743.91129032258
38340-5QKKR0S55G0S84966,62.395,91.65,X5,2016,15700.291666666668
38341-WEPEW53482PG19326,95.24833333333333,172.66666666666666,330,2002,20534.0625
38345-5QKKR0S53V0K63015,74.00666666666666,34.95,X5,2015,7265.333333333333
38346-5QKZV8S55SL426248,176.26,92.8,X5,2012,12446.166666666666
38351-WEPYE6S5KDD223858,407.26866666666666,143.6688888888889,750,2013,17032.362010582012
38352-WEPVL1S5KSVR77404,378.1554545454546,165.95454545454547,X1,2012,14181.428571428572
38353-WEPVL1S5KSVR75930,124.49777777777778,96.3111111111111,X1,2012,10645.74074074074
38354-5QKKS4S59V0J98540,325.36,90.590625,X5,2015,15602.410416666666
38355-5QKKS4S5KE0J97170,58.34857142857144,68.60238095238095,X5,2014,10224.644444444444
38357-5QKWK9S38H0T17020,28.37125,25.54375,X3,2017,4578.916666666667
38358-5QKZW0S5KD0E93696,669.5072727272727,136.53636363636363,X5,2013,13613.127272727272
38364-WEPEW33474PL29442,84.92999999999999,69.17857142857143,3 SERIES E46,2004,8213.714285714286
38366-WEP3E3S54DV530441,269.77000000000004,72.47333333333334,328,2013,17916.0
38367-WEP8E1S53GK478538,96.20222222222223,48.43611111111111,330,2016,7223.939814814814
38368-5QKTR9S50JLS77487,31.732857142857142,94.03571428571429,X3,2018,5149.857142857143
38376-5QKZV4S58SL989609,57.44428571428572,99.64999999999999,X5,2012,18182.0
38377-WEP2H9S36HV986867,22.934444444444445,50.2,230,2017,4185.944444444444
38378-WEPVQ9S5KES785555,83.912,126.69500000000001,550,2011,11201.960714285715
38379-5QKKS4S55J0Y18227,48.94444444444444,35.09444444444445,X5,2018,9033.0
38379-5QKKS4S57V0N07258,65.92625,67.1875,X5,2015,21372.5
38384-WEPVD535K7P009045,181.232,622.72,335,2007,12368.923076923076
38388-WEPPK7S57EP817601,125.014,191.09666666666666,328,2011,16709.127777777776
38389-WEKPP93424WP60322,0.0,130.0,X3,2004,9206.785714285714
38390-WEPSP2S52DS339111,17.074285714285715,28.264285714285712,535,2013,15750.4
38396-5QKVE43597L010107,206.57,139.2,X5,2007,13626.636363636364
38404-WEPKH5S57SDW04537,324.8857894736842,112.2421052631579,528,2012,14792.119987468674
38405-WEPJE7S39HG888039,0.0,49.95,540,2017,11158.0
38414-5QKWK9S58E0D20306,90.21466666666667,71.98,X3,2014,9515.332222222223
38420-WEP1G9S51GV598721,35.198,14.45,228,2016,9689.3
38421-5QKZV8S5KSL425435,332.03000000000003,78.53333333333333,X5,2012,12215.285714285716
38425-WEP6D6S55GG387636,90.49666666666667,93.84166666666665,650,2016,18024.0
38426-5QKVE83577LZ41776,233.07,162.4,X5,2007,16951.090909090908
38429-WES1H9S30HV888036,66.08461538461539,70.3723076923077,M2,2017,5199.24358974359
38431-WEP3S3S55DV979401,45.535714285714285,90.71428571428571,320,2013,9477.212244897959
38432-5QKVG43568L221115,251.14,127.6,X6,2008,11331.1
38434-5QKWK7S54DL982429,24.055,40.6875,X3,2013,11391.6
38438-WEP3E3G5KENR82752,1037.08,131.0,328,2014,15953.25
38439-5QKKS4S3KH0Q04336,137.19636363636366,43.445454545454545,X5,2017,6867.939393939393
38440-5QKVE43578L005084,239.52894736842106,153.76052631578946,X5,2008,11203.633572567784
38440-WEPVP33528P143527,108.26117647058824,180.36764705882354,328,2008,11100.11229946524
38441-WES1H9S34HV887990,101.74166666666666,40.96666666666667,M2,2017,2774.1666666666665
38442-5QKVE83558L164192,112.36857142857141,129.80714285714285,X5,2008,17557.071428571428
38444-WEP8V1S59GK438655,125.53235294117648,92.78823529411765,328,2016,10099.392156862745
38446-5QKWK9S3KH0T20937,30.581666666666663,21.65833333333333,X3,2017,5717.416666666667
38448-WEPQS9S5KEVM08979,233.89266666666666,251.37666666666667,135,2011,9897.54708994709
38450-WEP3T3S53EP736651,635.15,360.0,435,2014,9000.0
38452-5QKZV8S59SL422817,129.6,494.0,X5,2012,10860.666666666666
38453-WEPVL1S58EVR92860,130.02846153846153,106.9423076923077,X1,2014,5877.907692307693
38454-5QKZV8S53EL417269,144.25,121.58,X5,2011,17120.685714285715
38455-5QKWK7S56DL979371,66.16875,128.46875,X3,2013,13979.523214285715
38459-WESKG9S55EE368074,117.33333333333333,68.78333333333335,M3,2011,5322.035714285715
38460-WEPVP33517KK76239,176.49200000000002,178.89000000000001,328,2007,11752.076923076924
38461-WEPSP2S50DS339124,510.72923076923075,134.0,535,2013,7531.301098901099
38462-5QKKW3S51V0M86735,23.103333333333335,38.75,X4,2015,11314.333333333334
38466-WEPNP735K5E817682,59.17444444444444,74.65,530,2005,8410.103622303623
38472-5YMKT6S54G0S89740,77.586,23.3,X5,2016,10574.0
38473-WEPYE6S58ED224833,84.73714285714287,50.80714285714286,750,2014,12919.0
38474-5QKKR0S56G0S93370,179.233,82.22,X5,2016,23267.8
38476-WEP3E3G58ENR83835,1138.4540000000002,120.10999999999999,328,2014,4689.24
38476-WEP3E3S50EV545066,1144.072,193.19,328,2014,7160.0199999999995
38477-WEP1J9S53VVK98726,35.25,78.46666666666667,235,2015,10348.0
38481-5QKKS4S3KH0Q05115,319.32375,70.959375,X5,2017,7313.416666666666
38482-5QKKR0S59V0K71989,46.291666666666664,79.16250000000001,X5,2015,6153.316666666667
38485-5QKVV03529LJ97540,95.856,126.45333333333333,X5,2009,17522.236363636366
38493-5QKWK9S51G0D90345,32.07833333333333,21.658333333333335,X3,2016,7758.555555555556
38501-4QSET53595LT28330,37.35,107.5,Z4,2005,8657.076923076924
38505-WEPKS6S53ES395039,787.3693333333334,282.8233333333333,750,2011,15597.419047619047
38508-WEPPP61030PV32128,30.59,56.666666666666664,320,1990,4902.571428571428
38510-WEP5P7S53GG152274,38.45733333333333,28.21333333333333,528,2016,13637.166666666666
38511-5QKKR0S50G0S87872,45.1,160.65,X5,2016,15017.233333333334
38514-5QKWK5S54EL700730,108.93800000000002,105.05999999999999,X3,2011,11640.373214285715
38516-WEP3P9S53SV270473,717.6016666666668,425.3416666666667,335,2012,12295.0
38517-5QKZV4S56D0G54676,68.50999999999999,114.5375,X5,2013,9399.864880952382
38518-5QKVE83578L165893,142.73250000000002,159.225,X5,2008,1371.9022727272727
38519-WEPVR7S57ES600058,76.19,50.0,535,2011,10216.285714285714
38524-5QKZV8S5KEL417768,375.1,139.2,X5,2011,10308.285714285714
38530-WEP3E9S56EV588152,84.7975,148.35,335,2014,8491.441666666666
38530-WEP3E9S57DJ437090,0.0,200.0,335,2013,13667.6
38530-WES1H9S57HV786444,26.876666666666665,35.0,M2,2017,4062.6666666666665
38532-5QKKR0S35H0V77332,265.0,0.0,X5,2017,21.0
38533-5QKWK7S53SL735871,565.03,301.6,X3,2012,26584.0
38542-WEPES33413PG91408,97.0225,167.9,325,2003,3956.1999999999994
38544-WESWL93568PL89350,85.495,82.5,M3,2008,13247.6
38545-WEKPS73417WE50718,211.66666666666666,213.3166666666667,X3,2007,4132.909090909091
38546-WEP7E0S5KGG526750,77.21966666666667,182.33666666666667,750,2016,12053.316666666668
38549-WEP3N5S51EV715938,168.08428571428573,132.28571428571428,428,2014,8593.8
38550-WEP8E5G57GNT93783,57.105500000000006,79.71000000000001,320,2016,5759.866666666667
38552-WEKHT3S38H5V82659,205.74,0.0,X1,2017,20.0
38555-WEP3E9S52EP459190,167.8409375,145.8046875,335,2014,18470.505208333332
38555-WEP8E7S58JP576683,232.6507142857143,45.964285714285715,340,2018,8094.75
38556-WEPLM5S51PE162226,390.9566666666667,106.98333333333333,Z4,2010,9112.0
38559-WEKHT3S38H5V82855,139.18923076923076,56.388461538461534,X1,2017,3674.423076923077
38563-WEP8D9S30HP011567,37.47625,20.06875,330,2017,9117.520833333334
38564-WEPVE13536PT09438,0.0,199.95,325,2006,11620.0
38565-5QKZV4S59SL752272,123.974,218.44,X5,2012,15372.5
38565-WEPPG7S56EP795852,61.69499999999999,90.175,323,2011,14293.142857142857
38566-WEPLM1S59EE634106,54.51727272727273,59.66818181818182,Z4,2014,4398.378787878788
38568-5QKKW3S39H0T79420,28.26285714285714,25.7,X4,2017,6278.785714285715
38571-5YMGZ0S57E0S40594,112.7525,163.7,X6,2014,3511.55
38574-WEPEG21070SE00235,15.840000000000002,73.05,850,1990,6367.068965517242
38574-WEPNV73577SQ26083,50.76,390.0,530,2007,12601.272727272728
38578-WEP3E3S58VJ985163,58.16294117647058,67.50588235294119,328,2015,14865.132352941177
38582-WEP3N9S52GK250880,21.31,19.416666666666668,428,2016,844.5
38585-5QKWK9S5KE0D09596,196.2165,101.62,X3,2014,14064.153333333332
38586-5QKKW3S38H0T80011,115.14090909090909,68.52272727272727,X4,2017,21942.696969696968
38591-WEP8D9S39HP005475,113.3153846153846,48.75769230769231,330,2017,11434.76923076923
38596-WESWL93579P332110,70.47,115.39166666666667,M3,2009,5862.506060606061
38598-WEP3R5S50GK774221,186.3,0.0,435,2016,100.0
38599-WEP6E4S57VD761528,600.48,65.5,650,2015,12432.0
38603-WEPED53404PD95058,169.28333333333333,62.53333333333333,330,2004,6473.428571428572
38607-WEPNV33586SS37031,12.6775,89.0,525,2006,14961.833333333334
38608-5QKVG2S59SL778193,126.9725,103.7,X6,2012,11202.973214285714
38609-WEP8E3G58GNT77323,184.88047619047617,60.80952380952381,328,2016,19238.333333333332
38613-5QKVE43518L027355,276.58,428.43333333333334,X5,2008,16454.929292929293
38618-WEKPS93469WJ24361,194.87818181818182,212.4909090909091,X3,2009,15836.151515151514
38619-5QKWY3S52G0N88763,183.36314814814816,138.71666666666667,X3,2016,25633.84413580247
38619-WEPPL5S52EP917736,212.065,213.41000000000003,335,2011,19862.444444444445
38620-WEP3E3G53VNR86191,3.65,34.95,328,2015,23421.0
38625-WEPKP9S51ED693299,96.78894736842105,84.41315789473684,550,2014,15686.515789473684
38632-WES3R9S51VK331092,254.84666666666666,30.99166666666667,M4,2015,8730.555555555557
38636-WEPEV33405KK13464,125.27250000000001,104.73750000000001,3 SERIES E46,2005,13888.003434065935
38638-5QKWK7S59G0R17050,26.453125,35.228125,X3,2016,5655.239583333333
38645-5QKZV4S57SL764310,190.264375,163.790625,X5,2012,15329.354166666666
38648-5QKKR0S32H0K82221,33.69555555555556,30.16111111111111,X5,2017,6060.592592592592
38648-WEP8D9S56JP013380,30.307142857142853,20.935714285714287,330,2018,13205.857142857143
38649-WEPWE73528P042464,16.445,67.5,335,2008,12315.4
38650-WEP3E3S54DV543948,272.314,101.64000000000001,328,2013,19867.566666666666
38651-WEP3R5S56EV730049,48.44166666666666,38.775,435,2014,16718.25
38660-WEPVL1S5KVVY30472,16.603333333333335,25.24166666666667,X1,2015,14437.444444444445
38661-WEPPL5S52EP921236,69.73666666666666,70.64999999999999,335,2011,11992.535714285716
38662-WEP3E9S50DJ465829,255.16,182.20000000000002,335,2013,10360.444444444445
38665-WEP5E3S56GG260989,511.52,49.95,535,2016,2614.5
38666-5QKWK9S58G0D90083,150.8475,30.9375,X3,2016,3506.0
38667-5QKVG83509LZ94011,241.115,102.94999999999999,X6,2009,11829.111111111111
38668-5YMKW8S31H0Q72223,209.243,54.193333333333335,X6,2017,13525.03888888889
38668-WESVV9S54DD097038,258.586,100.1,M5,2013,8618.24
38669-WEPVL1S56DVR91284,54.59666666666667,86.36666666666667,X1,2013,12778.6
38670-WEP4E3S55GG344426,28.5825,23.6375,435,2016,15244.583333333332
38671-WEPWS73598E066317,335.254,125.88,335,2008,8918.681818181818
38672-5QKZV4S53SL746841,208.54714285714286,180.95000000000002,X5,2012,16073.42857142857
38673-WEP4V9S56HG792540,89.07666666666667,76.86999999999999,430,2017,16913.0
38676-WEP3S3G57VNS75736,242.78,49.95,320,2015,13269.666666666666
38680-WEPNV93509S134275,25.893333333333334,89.3,535,2009,13253.222222222224
38682-WEPSN53471LJ57225,58.040000000000006,92.30000000000001,3 SERIES E36,2001,2891.8823529411766
38683-WEPVE33521LH18226,182.92142857142858,151.74285714285716,X5,2001,8722.371959310041
38686-5QKWK9S57D0P18777,0.0,149.0,X3,2013,19950.4
38687-WEPEW53434PL47562,65.295,99.8,330,2004,8604.57142857143
38692-5YMGY0S54SLK27684,393.0696,168.108,X5,2012,11582.127142857144
38694-WEP8V1S31HK825801,36.803,52.48,328,2017,12865.033333333333
38699-WEP3P9S57SV270377,81.06666666666666,62.20000000000001,335,2012,14538.5
38704-WEKPS93418WJ09717,181.57272727272726,148.13636363636363,X3,2008,12704.796143250687
38707-WEPWE73517P022222,101.435,78.975,335,2007,11077.708333333332
38709-WES8M9S50J5K99375,238.18666666666664,146.26666666666668,M3,2018,348.5
38712-WEPQS73559VK95344,209.81,243.34285714285713,135,2009,7269.63492063492
38714-WEP3D5S54EKK98663,257.372,129.75,328,2014,16971.010000000002
38715-5QKKR0S33H0K78324,39.26,25.56666666666667,X5,2017,8004.555555555556
38721-WEPPM73539E194586,903.26,676.0,335,2009,8759.777777777777
38724-5YMKT6S57G0R77616,60.14,170.8,X5,2016,9104.0
38726-5QKKR0S51V0P04298,48.72052631578947,41.107894736842105,X5,2015,9110.391228070177
38727-WEP3E9S54DJ899395,169.71,191.625,335,2013,13914.63392857143
38728-WEPVD53557P007008,190.00166666666667,98.04166666666667,335,2007,18970.941433566433
38732-5QKWK9S55D0D05258,51.14,149.0,X3,2013,23310.2
38735-WEP3E3S58DV543080,109.22333333333333,103.23333333333333,328,2013,8112.867724867725
38741-5QKKR0S59E0S25516,66.79,65.4,X5,2014,24265.0
38748-5QKZW0S59D0E95908,356.92142857142863,135.54285714285714,X5,2013,18592.083673469388
38750-WEPPK7G57ENN49023,82.69749999999999,81.525,328,2011,7871.433035714286
38754-WEPWE73577P032950,80.09,65.0,335,2007,14726.818181818182
38756-WEPJP7S32HG906229,131.22611111111112,75.26944444444445,530,2017,12087.222222222223
38757-5QKWK9S55E0D22885,37.99285714285714,33.31428571428572,X3,2014,4274.957142857143
38762-WEPKS6S51SS396112,544.8525,408.8,750,2012,14789.375
38762-WEPNV13588EZ48602,167.99749999999997,202.5,528,2008,11142.4
38763-WEP8E7S32HK858465,15.582499999999998,35.325,340,2017,2399.75
38764-5QKKR0S53H0Q55361,58.153636363636366,52.347727272727276,X5,2017,26178.94696969697
38767-5QKKW3S31H0T79394,23.244444444444444,25.261111111111113,X4,2017,9531.37037037037
38768-WEP4E5S56HG189471,36.527499999999996,39.602500000000006,440,2017,18032.258333333335
38769-WEP8K3S36HP023077,82.58666666666666,63.42333333333333,328,2017,9105.18888888889
38771-WEKHT3S34H5V81170,126.035625,99.06875,X1,2017,13170.21875
38775-5QKWK7S37H0W39877,41.50285714285714,19.164285714285715,X3,2017,3465.0714285714284
38779-5QKZW0S54D0E92656,131.442,171.19,X5,2013,9291.714285714286
38781-WESER93484PK07260,79.893,138.51,3 SERIES E46,2004,3558.218571428572
38782-5QKVE33503LH49981,102.0,145.33333333333334,X5,2003,10124.933333333332
38783-WEPVQ7S54DDQ74172,145.62333333333333,207.42333333333332,535,2013,13529.977777777778
38784-WEP3N9S51GK251177,62.551875,60.340624999999996,428,2016,9848.390625
38789-WEP3D5S58EKK97371,46.652,53.239999999999995,328,2014,6218.6
38791-WEP2K1S55JVD41530,64.67777777777778,21.83888888888889,230,2018,11663.277777777777
38792-WEP3E3S54DV544517,64.125,68.435,328,2013,6350.211904761904
38793-5QKKW3S56H0R23180,198.72387096774196,55.03064516129032,X4,2017,18550.688172043014
38797-5QKKR0S36H0K80763,62.212857142857146,123.38857142857144,X5,2017,4414.5952380952385
38798-WEPVQ9S50ES785841,103.42,119.875,550,2011,11567.714285714284
38801-WEKHT3S36H5V77282,21.076666666666668,30.29444444444444,X1,2017,4875.0370370370365
38809-WEKHT3S39H5V81360,27.438333333333333,33.94583333333333,X1,2017,10528.583333333334
38812-5QKKQ2S30H0K47767,24.85,197.1,X6,2017,10.0
38814-WESEL93492JR14384,43.53,73.46666666666665,3 SERIES E46,2002,8612.6875
38819-WEKHT3S33H5V85825,58.32764705882353,60.81470588235294,X1,2017,5883.519607843137
38820-5QKKR0S38H0K78206,37.916000000000004,22.555,X5,2017,15872.45
38823-WEPKV3S57EE566904,113.96400000000001,96.53,328,2011,13976.110714285713
38824-5QKKS4S55E0J97058,201.61176470588234,72.87941176470588,X5,2014,14851.674509803923
38826-WEP3T7S59VPW79431,15.481874999999999,42.053125,435,2015,7029.302083333333
38832-5QKWK7S52E0E76328,292.860625,154.059375,X3,2014,30954.222916666666
38833-WEPPG7S50PP794596,26.46666666666667,67.88166666666667,323,2010,7746.645833333333
38836-WEPVQ7S52ES871723,137.46,130.96,535,2011,18170.463492063493
38838-WEP4P7S54VD415285,879.7,440.8,428,2015,10300.666666666666
38842-WEP4Z3S58JES48727,30.194285714285716,20.935714285714287,430,2018,7126.428571428572
38844-5QKZW0S51EL655443,213.86958333333334,142.22916666666666,X5,2011,21925.74330357143
38846-WEPPL5S57EP921636,842.4714285714286,158.1142857142857,335,2011,9486.968820861677
38849-WEPPK7S55EP973720,74.74,108.80999999999999,328,2011,9256.125
38850-WEKHT3S33H5V71925,28.153999999999996,26.589999999999996,X1,2017,8269.0
38861-5QKZV4S54SL757556,818.93,745.0,X5,2012,12019.166666666666
38862-WEPLM7S54EE383980,156.454,123.05499999999999,Z4,2011,7449.282142857143
38863-WES3R9S52HK709567,257.406875,100.92812500000001,M4,2017,5752.354166666667
38864-WEPNE33594E110013,0.0,120.0,545,2004,13907.42857142857
38873-5QKWK9S50E0D14841,43.395,60.550000000000004,X3,2014,22341.841666666664
38877-WEP3R5S55EK188496,20.7825,63.462500000000006,435,2014,9270.4375
38878-WEPVH13577KS98153,102.6,101.25,323,2007,13329.272727272728
38879-5QKKR6S55E0S02415,73.4211111111111,51.92777777777778,X5,2014,11100.938888888888
38880-WEPVL1S55VVY26569,110.06500000000001,70.09,X1,2015,13590.885
38882-5QKKR0S50G0P25404,257.82153846153847,82.91923076923078,X5,2016,16646.301282051285
38885-WEPKV9S58EE247322,166.4657142857143,89.35714285714286,335,2011,8511.121031746032
38886-WEPVL1S54VVY38843,88.9657142857143,60.55238095238095,X1,2015,15382.219047619046
38891-WEP3D5S54EKK95469,168.2675,132.63333333333333,328,2014,17212.333333333332
38893-WEPVQ7S53DDQ67780,217.6833333333333,95.8,535,2013,10156.088888888888
38894-5QKKR6S54E0S03247,207.12333333333333,87.00333333333333,X5,2014,19239.955555555553
38897-WEPVL1S52VVY34547,46.45533333333333,50.156666666666666,X1,2015,17679.969999999998
38899-2PTH01169GV598719,76.40846153846154,46.69615384615384,228,2016,9688.596153846154
38900-5QKZV8S53DL899292,69.73,94.8,X5,2013,26025.0
38901-WEP8E7S35HP190182,30.596250000000005,66.15375,340,2017,5571.270833333333
38904-WEPPG7G58ENM68405,119.22,71.06,323,2011,12399.57142857143
38905-WEPJE9S53JG464514,2774.7884615384614,419.1038461538462,550,2018,7307.153846153846
38907-5QKVG2S56DL784972,205.49200000000002,365.175,X6,2013,14447.645714285714
38908-WEP3K9S55GD869388,30.794166666666666,29.191666666666666,328,2016,1043.5208333333333
38910-WEPWS33507PS86170,154.41923076923078,136.65384615384616,328,2007,13465.610797322337
38912-5QKVG43598LJ35443,191.64666666666668,204.9333333333333,X6,2008,16386.58787878788
38914-WEKPP93456WD34552,627.74,296.25,X3,2006,16939.46153846154
38916-WEPQQ33599P540434,27.593846153846155,77.69615384615385,328,2009,20242.547863247863
38919-WEPLK5S59SS893833,82.15916666666666,94.41250000000001,650,2012,5691.117063492064
38920-WEP3E9S56DV586724,78.14,61.7,335,2013,17837.1
38926-WEKPS93497WV27928,100.42999999999999,112.575,X3,2007,18098.5
38926-WEPEV33423KL78897,135.60333333333335,85.86666666666667,3 SERIES E46,2003,12977.11111111111
38930-WEPNV9S59PS139723,334.48,290.0,535,2010,10933.25
38932-WEP3E3S53DJ811501,124.58999999999999,91.86666666666667,328,2013,11520.300000000001
38935-WEPKS8S53PSY68044,181.88,107.2,750,2010,10808.520833333332
38940-5QKVG2S52SL779363,328.578,235.92,X6,2012,16572.5
38940-5QKVG2S59SL780784,7.03,70.0,X6,2012,14115.857142857143
38943-5QKZV4S55SL746890,158.338,162.63,X5,2012,20689.353968253967
38946-WEPKH5S52DD111415,196.78250000000003,114.6875,528,2013,11226.797222222222
38954-WEPVH13567KS96264,342.6933333333333,202.5,323,2007,20165.545454545456
38958-5QKWK7S59G0S15326,22.732000000000003,31.5,X3,2016,7299.166666666666
38959-5QKKQ6S58V0V93799,110.2346875,71.2796875,X6,2015,18203.448958333334
38961-5QKZW0S57SL669767,273.4511764705882,151.7058823529412,X5,2012,17601.46218487395
38962-5QKVE43587L012530,97.8675,211.0375,X5,2007,14005.22902097902
38963-5QKZV4S54D0E15246,356.1325,177.03125,X5,2013,20090.933333333334
38971-5QKWK9S57G0D77485,116.14722222222223,66.48333333333333,X3,2016,23984.48148148148
38973-5QKKS4S53V0N06303,160.38400000000001,81.48333333333333,X5,2015,18966.756666666664
38973-WEP4P7S5KVD413380,35.98230769230769,58.103846153846156,428,2015,19422.78205128205
38974-WEPVD33536KV62665,405.5833333333333,289.8833333333333,330,2006,23468.0
38975-5QKZV8S5KSL423796,337.97166666666664,480.2583333333334,X5,2012,16359.076388888889
38983-5QKWK9S55V0D48713,26.18933333333333,28.89333333333333,X3,2015,21278.305555555555
38985-WEP3E3G57VNR88753,51.05266666666667,29.94,328,2015,7838.105555555555
38986-WEP3E3G53VNT19590,152.81571428571428,46.949999999999996,328,2015,10627.0
38987-WEP8E7S38HP190287,23.042,61.654999999999994,340,2017,9021.483333333334
38995-WEP8E7S31HP190194,298.94,54.85722222222222,340,2017,4241.055555555556
38997-5QKTR9S51KLE12199,13.696000000000002,38.726,X3,2019,9559.0
38997-WEKHT3S3KH5V86096,27.391428571428573,27.114285714285717,X1,2017,5707.785714285715
39001-WEP3N9S57GK248459,111.46166666666666,42.458333333333336,428,2016,8283.833333333334
39003-5QKWK9S57E0D20071,111.745,18.3,X3,2014,7989.333333333333
39004-WEPVQ9S54ES785793,91.5875,125.5875,550,2011,15496.75
39008-WEPVD13566KT79314,0.0,44.7,325,2006,6401.0
39012-WEP5P7S5KED619091,8.1,46.6,528,2014,10643.0
39016-WEP8E1S35HK478573,76.686875,85.8625,330,2017,7700.9375
39018-WEP5E3S5KVD540818,173.43428571428572,83.85714285714286,535,2015,13958.971428571429
39019-WEPPK7S51EP975111,113.252,184.1,328,2011,10393.453174603175
39025-5QKKR0S37H0K78083,79.44,54.77,X5,2017,8691.263888888889
39026-5QKKR0S53G0Q12802,20.045,20.3625,X5,2016,3834.5
39030-WEP5P7S58GG148978,36.699999999999996,51.578125,528,2016,22345.875
39031-WEP3E3S55DJ969659,318.59133333333335,100.82333333333332,328,2013,13749.133333333333
39033-WEPKS6S59SS396830,58.79,77.64750000000001,750,2012,13718.598214285714
39034-WEP2G1S38HV665322,0.0,175.0,240,2017,13433.333333333334
39035-WEPPG7S56PP794456,33.184,108.83,323,2010,11722.044444444444
39036-4QSET53595LT27534,78.6,65.4,Z4,2005,6604.384615384615
39040-WES3R9S53VK335158,32.16571428571429,27.099999999999998,M4,2015,5060.178571428572
39046-WEPKV9S56EE619157,247.46666666666667,124.97500000000001,335,2011,12924.142857142857
39048-WEKHT3S31H5V87850,26.695,17.925,X1,2017,8470.229166666666
39049-5QKVE83587LZ38496,105.58999999999999,103.8,X5,2007,12866.818181818182
39050-WEP5E3S50ED532144,333.75555555555553,87.11666666666666,535,2014,9281.99074074074
39051-5QKZW0S50D0E95599,124.53035714285716,111.49107142857143,X5,2013,14367.669217687075
39054-WEP5P7S59VD627393,512.7325,237.2125,528,2015,11919.75
39055-5QKVE43578L020359,880.44,551.0,X5,2008,8698.3
39056-WES3R9S55VK331984,1049.725,426.61400000000003,M4,2015,15279.533333333335
39057-WEPYV8S56ED652626,599.7966666666666,72.41111111111111,750,2014,8253.816666666668
39058-5QKWK7S53SL976037,171.19,160.67142857142858,X3,2012,15758.599489795917
39059-5QKVG2S51E0H09697,131.22666666666666,177.54999999999998,X6,2014,10826.655555555555
39060-WEP8D9G3KHNQ62122,50.816,26.625,330,2017,7302.266666666667
39061-WEP8E7S34HP190187,24.182105263157894,58.123684210526314,340,2017,11947.070175438597
39067-5QKWK9S57E0D09653,213.852,96.88,X3,2014,22776.7
39073-5QKWK9S54D0P12192,73.68416666666667,99.4375,X3,2013,18488.385714285712
39081-5QKWK7S50DL979950,326.66571428571433,265.64285714285717,X3,2013,8912.6
39082-WEP8E3S57GK501847,30.375,23.55,328,2016,14420.25
39084-WEPVE13596KK36863,62.63375,97.83125,325,2006,11603.057692307691
39085-WEP2J3S52JVP49722,42.66181818181818,67.70454545454545,230,2018,8291.363636363636
39086-WEPVL1S52DVR86471,571.28,122.0,X1,2013,8613.2
39094-5QKVP13595LY15175,292.03000000000003,298.0,X5,2005,9847.285714285714
39095-WEP8D9S30HP012458,57.58444444444444,27.394444444444446,330,2017,10310.925925925925
39096-WEP3R5S55VK189195,25.513333333333332,20.666666666666668,435,2015,8865.0
39096-WEPWS73588E066907,74.3175,82.55,335,2008,12796.6
39097-WEKHT3S35G5E55138,63.650999999999996,62.7125,X1,2016,16602.375
39102-5YMGY0S54PLK25723,349.2728125,185.503125,X5,2010,21107.938975694444
39105-WEPEH73405E193507,27.405,81.2,650,2005,18676.153846153848
39107-WEP3E3S58DV145559,50.182,110.46,328,2013,20704.24380952381
39108-WEPVL1S5KSVR76933,855.0612,391.582,X1,2012,26395.862380952378
39113-WEP3R5S55EK186229,186.3,0.0,435,2014,13267.25
39118-WEPPK73579P450337,167.6,106.58571428571429,328,2009,18696.800865800866
39119-WEP3P9S54SV270837,80.09,65.4,335,2012,10135.833333333334
39121-WEP1J7S55GV290313,28.360000000000003,19.416666666666668,235,2016,4362.0
39122-WES1J5S53JVP12469,148.11866666666668,78.29333333333334,M2,2018,11769.566666666668
39123-WEPQS73518VV22840,12.36,0.0,135,2008,9463.0
39124-WEPLM7S52EE383234,34.47,70.0,Z4,2011,3942.8571428571427
39126-WEPVV3S54EDZ33501,361.54541666666665,94.33333333333333,535,2014,13649.824999999999
39128-WEPVM5S57DVV89424,384.15333333333336,221.73333333333335,X1,2013,9397.857142857143
39129-WEPPN7S54EP779509,249.4472,159.39,335,2011,18770.035555555554
39130-WEPWS33558PD09802,114.18285714285715,86.25,328,2008,10004.980303030303
39132-WEP8E5G5KGNT94717,0.0,58.0,320,2016,4676.5
39135-5QKZW0S57D0E94434,145.19,260.75,X5,2013,13308.166666666666
39141-WEPVQ7S54DDQ67707,262.3666666666667,107.49833333333333,535,2013,22680.642857142855
39143-WEP2J7S51JVE28452,27.506666666666664,51.51666666666667,230,2018,5168.0
39143-WEP3N9S5KGK248701,125.11799999999998,39.55,428,2016,7059.4
39145-5QKWK9S31H0W73275,153.8485714285714,203.08571428571426,X3,2017,6869.523809523809
39146-WEP3E9S54EP458106,830.785,290.7925,335,2014,17581.25
39148-WEP5Q9S09LPV54789,125.41,156.48636363636362,340,2020,716.8181818181819
